USER_ID,YOB,Gender,Income,HouseholdStatus,EducationLevel,Party,Q124742,Q124122,Q123464,Q123621,Q122769,Q122770,Q122771,Q122120,Q121699,Q121700,Q120978,Q121011,Q120379,Q120650,Q120472,Q120194,Q120012,Q120014,Q119334,Q119851,Q119650,Q118892,Q118117,Q118232,Q118233,Q118237,Q117186,Q117193,Q116797,Q116881,Q116953,Q116601,Q116441,Q116448,Q116197,Q115602,Q115777,Q115610,Q115611,Q115899,Q115390,Q114961,Q114748,Q115195,Q114517,Q114386,Q113992,Q114152,Q113583,Q113584,Q113181,Q112478,Q112512,Q112270,Q111848,Q111580,Q111220,Q110740,Q109367,Q108950,Q109244,Q108855,Q108617,Q108856,Q108754,Q108342,Q108343,Q107869,Q107491,Q106993,Q106997,Q106272,Q106388,Q106389,Q106042,Q105840,Q105655,Q104996,Q103293,Q102906,Q102674,Q102687,Q102289,Q102089,Q101162,Q101163,Q101596,Q100689,Q100680,Q100562,Q99982,Q100010,Q99716,Q99581,Q99480,Q98869,Q98578,Q98059,Q98078,Q98197,Q96024
3351,1993,Male,"over $150,000",Single (no kids),Current Undergraduate,Republican,No,Yes,No,No,Yes,Yes,Private,No,No,No,No,No,Yes,Yes,Science,Study first,No,Yes,Yes,No,Giving,No,Yes,Pragmatist,Yes,No,Cool headed,Standard hours,No,Happy,Yes,Yes,No,No,P.M.,Yes,Start,Yes,Yes,Me,No,No,Yes,Yes,No,Mysterious,No,Yes,Tunes,Technology,Yes,Yes,No,No,No,Demanding,No,PC,No,Cautious,No,Yes!,No,Space,No,In-person,No,No,Yes,Yes,Yay people!,No,No,No,No,No,Yes,No,No,No,No,No,No,Own,Optimist,Dad,No,No,No,Yes,Nope,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes
3352,1995,Male,"$100,001 - $150,000",Single (no kids),Current Undergraduate,Republican,,,,,,,,,,,,,,,Science,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,Yes,No,No,Supportive,No,,Yes,Risk-friendly,Yes,Yes!,Yes,Socialize,No,In-person,No,Yes,Yes,Yes,Grrr people,No,No,Yes,No,No,No,No,Yes,No,No,No,Yes,Rent,Optimist,Dad,Yes,No,No,Yes,Check!,Yes,,Yes,Yes,No,,Yes,No,No,No
3354,1994,,"over $150,000",,Current Undergraduate,Democrat,Yes,Yes,Yes,No,No,Yes,Public,No,Yes,Yes,Yes,Yes,No,No,Science,Study first,No,Yes,Yes,No,Receiving,Yes,Yes,Idealist,No,Yes,Hot headed,Odd hours,No,Happy,Yes,Yes,No,Yes,P.M.,Yes,End,Yes,No,Circumstances,No,No,Yes,Yes,Yes,TMI,Yes,No,Tunes,People,No,Yes,Yes,No,Yes,Supportive,No,PC,No,Risk-friendly,Yes,Umm...,Yes,Socialize,Yes,In-person,No,Yes,Yes,Yes,Yay people!,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,Own,Optimist,Mom,No,Yes,Yes,Yes,Nope,Yes,Yes,No,Yes,Yes,No,Yes,No,No,No
3355,1996,Male,"$100,001 - $150,000",Single (no kids),Current K-12,Democrat,No,No,Yes,No,No,Yes,Public,No,Yes,No,Yes,No,Yes,Yes,Science,Study first,No,Yes,No,No,Receiving,No,Yes,Idealist,No,No,Hot headed,Odd hours,No,Right,Yes,Yes,No,Yes,P.M.,Yes,End,Yes,No,Circumstances,No,No,No,Yes,Yes,Mysterious,Yes,No,Talk,Technology,Yes,No,Yes,No,No,Supportive,No,Mac,No,Risk-friendly,No,Yes!,No,Space,Yes,In-person,No,Yes,No,Yes,Grrr people,Yes,No,Yes,No,No,Yes,No,Yes,Yes,No,No,No,Own,Optimist,Mom,No,Yes,No,Yes,Nope,Yes,No,No,Yes,Yes,Yes,Yes,No,No,Yes
3356,1988,Female,"under $25,000",Single (no kids),,Democrat,,,,,,,,,Yes,No,No,No,,Yes,,,,,,,,,,,,,,,,,,,,,,No,,Yes,No,,No,No,Yes,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,
3358,1962,Male,"over $150,000",Domestic Partners (no kids),,Democrat,,,,,,,,,,,,,,,,,,,Yes,,Giving,Yes,Yes,Idealist,No,No,Cool headed,Standard hours,Yes,Happy,Yes,,,,,,,,,,,,,,,,No,Yes,Talk,Technology,Yes,Yes,No,Yes,Yes,,,,No,Cautious,No,Umm...,No,Space,No,Online,Yes,Yes,Yes,Yes,Yay people!,Yes,Yes,No,Yes,Yes,Yes,No,,,,,,,,,,,,Yes,Check!,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,
3360,1980,Male,"over $150,000",Married (no kids),Associate's Degree,Republican,No,Yes,No,No,No,No,Private,No,Yes,No,Yes,Yes,No,Yes,Science,Try first,,,Yes,,,No,No,Pragmatist,No,No,Hot headed,Odd hours,No,Happy,Yes,Yes,No,No,P.M.,Yes,End,Yes,No,Me,No,No,Yes,Yes,No,TMI,No,Yes,Talk,Technology,Yes,Yes,Yes,Yes,No,Supportive,No,Mac,Yes,Risk-friendly,No,,No,,,In-person,No,Yes,Yes,Yes,Grrr people,Yes,No,Yes,No,No,No,No,No,No,No,Yes,Yes,Own,Optimist,Mom,Yes,No,Yes,Yes,Check!,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes
3361,1975,Female,"$50,000 - $74,999",Single (no kids),Bachelor's Degree,Democrat,Yes,No,No,Yes,Yes,Yes,Public,Yes,Yes,Yes,Yes,Yes,No,Yes,Art,Try first,Yes,No,No,No,Receiving,No,Yes,Idealist,Yes,No,Hot headed,Standard hours,Yes,Happy,No,Yes,,,,Yes,Start,Yes,No,Circumstances,No,Yes,Yes,Yes,Yes,Mysterious,No,No,,,Yes,Yes,Yes,Yes,Yes,Demanding,No,Mac,No,Cautious,Yes,Yes!,No,Space,No,Online,No,No,Yes,Yes,Grrr people,,,,,,,Yes,,,,,,Own,,,,,,,Nope,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,No
3362,1987,Female,"$25,001 - $50,000",Married (w/kids),High School Diploma,Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Happy,,Yes,No,No,P.M.,No,Start,Yes,No,Circumstances,No,Yes,Yes,Yes,Yes,Mysterious,No,No,Tunes,Technology,Yes,Yes,Yes,No,No,Demanding,Yes,PC,Yes,Cautious,No,,,Socialize,No,In-person,,Yes,Yes,Yes,Grrr people,Yes,No,No,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Own,Optimist,,No,Yes,Yes,Yes,Check!,Yes,No,Yes,Yes,Yes,No,,No,No,Yes
3363,1973,Female,"$100,001 - $150,000",Married (w/kids),Associate's Degree,Republican,No,No,No,No,Yes,Yes,Public,No,Yes,No,Yes,Yes,No,Yes,Science,Study first,Yes,Yes,No,Yes,Giving,Yes,No,Pragmatist,No,No,Hot headed,Odd hours,No,Happy,Yes,Yes,No,Yes,P.M.,Yes,End,Yes,Yes,Me,Yes,Yes,No,Yes,No,Mysterious,No,No,Tunes,People,Yes,Yes,Yes,No,Yes,Supportive,No,PC,No,Risk-friendly,No,Umm...,No,Socialize,Yes,Online,No,Yes,Yes,Yes,Grrr people,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,Own,Optimist,Dad,No,No,No,Yes,Check!,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes
3364,1972,Female,"$100,001 - $150,000",Married (no kids),,Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,No,No,,,Mac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3365,1986,Female,"$25,001 - $50,000",Single (no kids),Master's Degree,Republican,,,No,Yes,Yes,Yes,Public,No,Yes,No,,,,,,,,,Yes,No,Giving,No,Yes,Pragmatist,No,Yes,Hot headed,Standard hours,No,Right,Yes,Yes,No,Yes,P.M.,,,,,,Yes,No,Yes,No,No,TMI,No,No,,,No,,,,,,,PC,,Cautious,No,Umm...,No,Space,No,Online,No,Yes,Yes,Yes,Grrr people,Yes,Yes,No,Yes,No,Yes,No,No,No,,,No,Rent,Pessimist,Mom,No,Yes,Yes,Yes,Check!,Yes,No,No,Yes,No,Yes,Yes,No,No,
3366,1994,Female,,Single (no kids),Current Undergraduate,Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,Cool headed,Odd hours,,,,,,,P.M.,,,,,Circumstances,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3367,1995,Male,"under $25,000",Single (no kids),,Republican,Yes,Yes,No,No,No,No,Private,No,Yes,Yes,No,No,No,Yes,Science,Study first,No,No,No,No,Giving,No,Yes,Idealist,No,No,Hot headed,Odd hours,No,Right,No,Yes,No,Yes,P.M.,Yes,End,Yes,Yes,Me,Yes,No,No,No,No,Mysterious,No,No,Tunes,Technology,No,Yes,Yes,No,No,Supportive,No,PC,No,Cautious,No,Umm...,No,Space,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3370,1996,Male,"under $25,000",Single (no kids),Current K-12,Republican,Yes,Yes,No,No,Yes,No,Public,Yes,Yes,No,Yes,No,Yes,Yes,Science,Try first,No,No,No,No,Receiving,Yes,Yes,Idealist,No,Yes,Hot headed,Standard hours,No,Right,Yes,No,No,Yes,P.M.,No,Start,No,No,Me,Yes,Yes,No,No,No,TMI,No,No,Talk,People,No,Yes,Yes,Yes,No,Demanding,No,PC,Yes,Risk-friendly,No,Yes!,No,Socialize,Yes,In-person,No,Yes,Yes,Yes,Yay people!,No,No,Yes,No,No,Yes,No,Yes,Yes,No,No,No,Own,Optimist,Mom,No,No,Yes,Yes,Nope,Yes,No,No,Yes,Yes,No,Yes,Yes,No,No
3371,1990,Female,"$25,001 - $50,000",Single (no kids),Bachelor's Degree,Republican,No,No,No,Yes,No,Yes,Public,Yes,Yes,No,No,Yes,Yes,Yes,Science,Study first,No,Yes,,No,Giving,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3373,1960,Female,"$100,001 - $150,000",Single (w/kids),,Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mysterious,Yes,No,Tunes,Technology,No,Yes,Yes,No,Yes,Supportive,Yes,Mac,No,Risk-friendly,Yes,Umm...,Yes,Space,No,Online,Yes,Yes,Yes,Yes,Grrr people,Yes,No,No,Yes,,,,,,,,,,,,,,,,,,,,No,No,,,,,
3374,1995,Male,"$75,000 - $100,000",Single (no kids),Current K-12,Democrat,Yes,Yes,No,No,No,Yes,Public,Yes,No,No,Yes,Yes,Yes,Yes,Science,Study first,No,Yes,No,No,Giving,No,No,Pragmatist,No,No,Hot headed,Standard hours,No,Right,Yes,Yes,Yes,No,P.M.,Yes,End,Yes,No,Me,Yes,No,Yes,Yes,No,Mysterious,No,No,Talk,People,Yes,No,Yes,Yes,Yes,Demanding,No,PC,No,Cautious,No,Yes!,No,Space,Yes,In-person,No,No,Yes,Yes,Grrr people,Yes,No,No,No,No,No,No,No,Yes,No,No,No,Own,Pessimist,Dad,No,No,Yes,Yes,Check!,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes
3375,1987,Male,"under $25,000",Single (no kids),High School Diploma,Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Cautious,Yes,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3377,1982,Female,"over $150,000",Married (no kids),,Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,No,TMI,Yes,No,Tunes,Technology,No,Yes,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,No,No,Own,Pessimist,Mom,Yes,,,,,,,,,,,,,,
3378,1973,Male,"under $25,000",Single (no kids),,Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,No,Circumstances,No,,,,No,,No,Yes,,Technology,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3379,1982,Female,"$50,000 - $74,999",Married (w/kids),Bachelor's Degree,Republican,No,No,No,No,No,No,Public,No,Yes,No,Yes,Yes,No,Yes,Art,Study first,No,No,Yes,No,Giving,No,Yes,Pragmatist,No,Yes,Cool headed,Odd hours,No,Happy,Yes,Yes,No,No,A.M.,Yes,Start,Yes,Yes,Me,No,No,Yes,Yes,No,TMI,No,Yes,Tunes,Technology,Yes,No,No,No,Yes,Supportive,Yes,PC,Yes,Cautious,No,Yes!,No,Socialize,No,In-person,Yes,Yes,Yes,No,Yay people!,Yes,No,No,Yes,No,Yes,Yes,No,No,No,No,No,Own,Pessimist,Mom,No,Yes,Yes,Yes,Check!,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,No
3380,1975,Female,"$75,000 - $100,000",Married (w/kids),,Republican,,,No,Yes,Yes,No,Public,No,,,,,,,,,,,Yes,Yes,Giving,Yes,No,Idealist,No,No,Cool headed,Standard hours,Yes,Happy,Yes,Yes,No,Yes,A.M.,Yes,End,Yes,No,Circumstances,Yes,Yes,Yes,Yes,No,TMI,Yes,No,Tunes,Technology,No,,,,Yes,Supportive,,Mac,Yes,,,,No,,,In-person,Yes,,,Yes,Yay people!,Yes,No,No,No,Yes,No,Yes,,Yes,,,No,Rent,Optimist,Dad,No,Yes,Yes,No,Check!,Yes,No,No,No,Yes,Yes,Only-child,No,No,Yes
3381,1972,Male,"$100,001 - $150,000",Married (w/kids),High School Diploma,Democrat,,,No,Yes,No,Yes,Public,No,Yes,No,Yes,No,No,Yes,Science,Try first,Yes,Yes,No,No,Giving,No,Yes,Pragmatist,No,Yes,Cool headed,Standard hours,No,Happy,Yes,Yes,Yes,No,P.M.,No,Start,Yes,No,Me,Yes,No,Yes,No,Yes,Mysterious,No,No,Talk,Technology,No,No,Yes,No,No,Demanding,Yes,PC,Yes,Cautious,No,Umm...,No,Space,No,Online,Yes,Yes,Yes,Yes,Grrr people,Yes,Yes,Yes,No,No,No,Yes,No,No,Yes,No,No,Own,Pessimist,Mom,No,Yes,No,No,,,,,,No,No,Yes,No,No,Yes
3383,1970,Female,"$100,001 - $150,000",Single (no kids),Master's Degree,Republican,,Yes,No,Yes,No,Yes,Public,No,Yes,No,Yes,Yes,Yes,Yes,Science,Try first,Yes,Yes,No,Yes,Giving,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,Only-child,No,No,
3384,1982,Male,"$25,001 - $50,000",Single (no kids),,Republican,,,,,Yes,No,,,,,,,,,,,,,,,,Yes,,,No,,,,,,,,,,,,,,,,,,Yes,,No,,,,Talk,,No,,,No,No,,,,,,,,,,,,,,,Yes,Grrr people,Yes,No,,Yes,,,Yes,,,,,,,,Dad,,,,,,,,,,,,,,,No
3385,1991,Male,,Single (no kids),Bachelor's Degree,Democrat,,Yes,No,Yes,No,No,Private,No,Yes,Yes,,,Yes,Yes,Art,,Yes,,Yes,Yes,Giving,Yes,,Idealist,,,,,,,,,No,,P.M.,Yes,Start,,No,Me,Yes,,,Yes,No,Mysterious,Yes,,Tunes,People,Yes,,Yes,No,Yes,Demanding,,Mac,No,Risk-friendly,Yes,Umm...,,Space,Yes,In-person,,,Yes,Yes,,Yes,,,No,No,Yes,Yes,No,,Yes,No,No,Rent,Optimist,,No,,No,Yes,,Yes,,No,,Yes,No,Only-child,Yes,Yes,
3386,1993,Male,,Single (no kids),Current Undergraduate,Republican,,,No,,No,Yes,Private,No,Yes,Yes,Yes,No,No,No,Science,Try first,Yes,Yes,Yes,No,Receiving,Yes,,Pragmatist,No,No,,,,,,,,,,,,,,,,,Yes,,No,Mysterious,Yes,No,Tunes,Technology,Yes,Yes,Yes,Yes,No,Supportive,Yes,PC,No,Cautious,No,Yes!,No,Space,No,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,
3387,1996,Female,"$25,001 - $50,000",Single (no kids),Current K-12,Democrat,Yes,Yes,,No,Yes,No,Public,Yes,No,Yes,Yes,No,,,,,Yes,Yes,Yes,No,,Yes,Yes,Idealist,,Yes,Hot headed,Standard hours,No,Happy,No,No,,Yes,,No,Start,Yes,No,Me,Yes,Yes,No,No,,TMI,No,,Tunes,People,No,Yes,Yes,No,No,Demanding,,PC,Yes,Risk-friendly,Yes,,No,,No,,,No,No,No,Grrr people,No,No,Yes,Yes,Yes,No,,Yes,Yes,,No,,Rent,Pessimist,Dad,,,Yes,,,No,No,No,Yes,,No,Yes,Yes,No,No
3388,1988,Male,"under $25,000",Single (no kids),Master's Degree,Republican,,No,No,Yes,No,No,Public,Yes,Yes,No,No,,Yes,Yes,Science,Study first,No,Yes,,No,Giving,,Yes,Idealist,No,No,Cool headed,Standard hours,No,Happy,Yes,No,No,No,P.M.,Yes,Start,Yes,No,Me,No,No,Yes,Yes,Yes,Mysterious,Yes,,,,,No,No,Yes,Yes,Supportive,No,PC,No,Cautious,No,Yes!,No,Space,Yes,In-person,Yes,No,Yes,Yes,Grrr people,No,No,No,No,Yes,Yes,No,No,No,No,No,No,Rent,Optimist,Dad,No,Yes,No,Yes,Nope,Yes,No,No,Yes,Yes,No,Yes,Yes,No,Yes
3389,NA,Male,"$50,000 - $74,999",Married (w/kids),,Republican,,No,No,Yes,No,No,Public,No,Yes,No,No,Yes,No,No,Science,Study first,Yes,Yes,No,Yes,Giving,No,Yes,Idealist,No,No,Cool headed,Odd hours,No,Right,No,,Yes,No,P.M.,Yes,End,No,No,Me,Yes,Yes,Yes,Yes,No,Mysterious,No,No,Talk,People,No,Yes,Yes,Yes,Yes,Supportive,No,PC,Yes,Risk-friendly,No,Umm...,No,Space,No,In-person,No,Yes,Yes,Yes,Yay people!,Yes,Yes,Yes,No,No,Yes,Yes,No,No,No,No,No,Rent,Optimist,Dad,Yes,Yes,No,No,Check!,Yes,No,No,Yes,No,No,Only-child,Yes,No,Yes
3390,1977,Male,"$50,000 - $74,999",Married (w/kids),Bachelor's Degree,Democrat,,,No,,No,Yes,Public,Yes,Yes,No,Yes,Yes,Yes,Yes,Science,Study first,No,No,No,Yes,Giving,Yes,No,Idealist,Yes,No,Cool headed,Standard hours,No,Right,Yes,Yes,Yes,No,A.M.,Yes,End,Yes,Yes,Me,Yes,No,Yes,No,Yes,Mysterious,No,,,,No,No,No,No,No,Supportive,No,Mac,Yes,Cautious,No,Yes!,No,Space,No,In-person,No,Yes,Yes,Yes,Yay people!,Yes,Yes,No,Yes,No,No,No,Yes,No,No,Yes,No,Rent,Optimist,Dad,Yes,Yes,No,Yes,Check!,Yes,No,No,Yes,Yes,Yes,Yes,No,No,Yes
3391,1989,Female,"under $25,000",Single (no kids),Current Undergraduate,Democrat,No,Yes,No,No,Yes,No,Public,Yes,Yes,Yes,No,Yes,Yes,Yes,Art,Try first,Yes,No,,No,Giving,Yes,No,,No,No,Hot headed,Odd hours,,,,,,,,Yes,Start,Yes,No,Circumstances,Yes,Yes,No,Yes,Yes,TMI,No,No,Tunes,Technology,No,Yes,No,Yes,Yes,Demanding,No,PC,No,Cautious,No,Umm...,Yes,Space,Yes,In-person,No,No,Yes,No,Grrr people,No,No,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,,,Optimist,Dad,No,No,Yes,Yes,Check!,Yes,No,No,No,Yes,No,Yes,Yes,No,Yes
3393,1979,Male,"$100,001 - $150,000",Married (w/kids),Bachelor's Degree,Republican,,Yes,No,Yes,No,Yes,Public,No,Yes,No,Yes,Yes,No,Yes,Science,Try first,No,Yes,Yes,No,Receiving,Yes,No,Pragmatist,No,No,Cool headed,Odd hours,No,Happy,Yes,Yes,No,No,P.M.,No,End,No,Yes,Me,No,Yes,Yes,Yes,Yes,Mysterious,Yes,No,Tunes,Technology,No,No,Yes,Yes,Yes,Demanding,No,PC,Yes,Cautious,Yes,Umm...,No,Space,No,In-person,No,Yes,Yes,Yes,Grrr people,No,Yes,Yes,No,No,Yes,Yes,No,No,No,No,Yes,Rent,Pessimist,Dad,Yes,Yes,Yes,Yes,Check!,Yes,Yes,Yes,Yes,Yes,No,Only-child,Yes,No,
3396,1975,Female,"$100,001 - $150,000",Married (w/kids),,Democrat,Yes,Yes,No,Yes,Yes,No,Public,No,Yes,No,No,No,No,Yes,,Try first,No,Yes,Yes,Yes,Giving,Yes,Yes,Idealist,Yes,No,,,,,,,,,,Yes,,Yes,Yes,,No,Yes,Yes,No,No,Mysterious,,,Tunes,Technology,Yes,Yes,Yes,No,Yes,Demanding,Yes,Mac,Yes,Risk-friendly,No,Umm...,No,Space,No,Online,Yes,,,,,Yes,,,No,Yes,Yes,Yes,Yes,No,Yes,No,No,Own,,,,,,,Check!,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes
3397,1990,Male,,Single (no kids),,Democrat,,Yes,No,No,No,Yes,Public,No,No,Yes,Yes,No,Yes,Yes,Science,Study first,No,Yes,No,No,Receiving,Yes,Yes,Pragmatist,No,No,Hot headed,Odd hours,No,Happy,Yes,Yes,No,Yes,P.M.,No,End,No,No,Me,Yes,Yes,No,Yes,No,Mysterious,No,No,Tunes,People,No,No,Yes,No,No,Demanding,No,Mac,Yes,Cautious,No,,Yes,,,Online,No,No,No,No,Yay people!,No,No,Yes,No,No,Yes,No,Yes,No,No,No,No,Own,Pessimist,Mom,Yes,Yes,Yes,Yes,Nope,Yes,No,No,No,No,Yes,Yes,No,No,No
3398,1968,Male,"$75,000 - $100,000",Married (w/kids),High School Diploma,Republican,Yes,Yes,No,Yes,No,No,Public,Yes,No,No,Yes,No,No,Yes,Science,Try first,Yes,No,No,No,Giving,Yes,Yes,Idealist,No,No,Hot headed,Standard hours,Yes,Right,Yes,Yes,Yes,No,P.M.,No,End,Yes,No,Me,Yes,No,Yes,No,No,Mysterious,No,No,Tunes,Technology,Yes,Yes,Yes,No,No,Supportive,No,PC,Yes,Cautious,No,Yes!,No,Socialize,Yes,In-person,Yes,Yes,No,Yes,Grrr people,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,Own,Pessimist,Dad,Yes,Yes,Yes,Yes,Check!,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes
3399,1989,Male,,Single (no kids),Bachelor's Degree,Republican,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,Supportive,No,Mac,No,Risk-friendly,No,Umm...,No,Space,Yes,,,,Yes,Yes,Yay people!,Yes,,,,,No,No,,No,No,No,Yes,Own,Optimist,,Yes,No,,Yes,Nope,Yes,No,No,Yes,Yes,Yes,,No,No,Yes
3400,1976,Female,"under $25,000",Single (no kids),,Republican,,No,Yes,No,Yes,No,Private,Yes,Yes,No,No,Yes,Yes,Yes,Science,Try first,No,No,No,No,Receiving,Yes,No,Pragmatist,No,No,Cool headed,Standard hours,Yes,Happy,Yes,No,No,Yes,P.M.,Yes,Start,Yes,No,Circumstances,No,Yes,No,No,Yes,Mysterious,No,No,Tunes,People,Yes,Yes,Yes,No,Yes,Supportive,No,PC,Yes,Cautious,No,,Yes,,,In-person,Yes,Yes,Yes,No,Grrr people,No,No,No,No,Yes,No,No,No,Yes,Yes,Yes,No,Rent,Pessimist,Mom,No,Yes,Yes,Yes,Nope,Yes,No,Yes,No,Yes,,Yes,Yes,No,Yes
3401,1985,Female,"$75,000 - $100,000",Married (no kids),Master's Degree,Democrat,No,Yes,No,No,No,Yes,Private,Yes,,,,,,,,,,,,,,,,,,,Cool headed,,Yes,Happy,Yes,Yes,No,No,P.M.,Yes,End,No,No,Me,No,No,Yes,Yes,No,Mysterious,No,Yes,Tunes,Technology,Yes,No,No,No,Yes,Supportive,No,Mac,No,Cautious,Yes,Yes!,No,Space,No,In-person,No,Yes,,Yes,Yay people!,Yes,No,Yes,No,Yes,No,No,Yes,No,,,,,Optimist,Dad,,No,Yes,Yes,Check!,No,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes
3402,1968,Female,"over $150,000",Married (w/kids),Bachelor's Degree,Democrat,,Yes,No,No,No,Yes,Public,No,No,No,Yes,No,No,No,Science,Study first,No,Yes,Yes,Yes,Giving,Yes,No,Idealist,Yes,Yes,Hot headed,Odd hours,No,Happy,No,Yes,No,Yes,P.M.,No,End,Yes,No,Circumstances,No,No,Yes,Yes,No,TMI,No,Yes,Talk,Technology,Yes,Yes,Yes,No,No,Demanding,No,Mac,No,Risk-friendly,No,Yes!,No,Socialize,No,In-person,No,Yes,Yes,Yes,Yay people!,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No,Own,Optimist,Dad,No,No,Yes,No,Check!,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,No
3403,1977,Female,"$100,001 - $150,000",Married (w/kids),Master's Degree,Democrat,No,No,No,Yes,No,No,Public,No,Yes,No,Yes,No,Yes,Yes,Science,Try first,Yes,Yes,Yes,No,Receiving,Yes,Yes,Pragmatist,No,Yes,Cool headed,Standard hours,Yes,Happy,Yes,Yes,Yes,Yes,A.M.,Yes,End,Yes,No,Circumstances,No,No,Yes,No,Yes,TMI,No,No,Tunes,People,No,No,No,No,Yes,Demanding,No,PC,Yes,Cautious,Yes,Umm...,No,Socialize,Yes,In-person,No,Yes,Yes,Yes,Grrr people,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Own,Pessimist,Mom,No,Yes,Yes,Yes,Check!,Yes,No,No,Yes,Yes,No,Yes,No,Yes,Yes
3404,1960,Female,"$100,001 - $150,000",Married (w/kids),Current Undergraduate,Democrat,,No,No,Yes,No,Yes,Public,No,Yes,No,No,No,No,Yes,Art,Study first,No,Yes,Yes,Yes,Giving,Yes,No,Pragmatist,Yes,No,Cool headed,Standard hours,No,Happy,Yes,Yes,No,No,A.M.,Yes,Start,Yes,No,Me,No,Yes,Yes,No,Yes,Mysterious,No,No,Tunes,People,No,Yes,Yes,Yes,Yes,Supportive,No,PC,Yes,Cautious,Yes,Yes!,No,Space,No,Online,No,Yes,Yes,Yes,Grrr people,No,Yes,No,Yes,Yes,Yes,No,Yes,No,No,Yes,No,Own,Pessimist,Dad,No,Yes,Yes,Yes,Check!,Yes,No,No,Yes,No,No,Yes,Yes,No,No
3405,1979,Female,"$50,000 - $74,999",Single (no kids),High School Diploma,Republican,,,No,No,Yes,No,Public,No,No,Yes,Yes,Yes,No,Yes,Art,Study first,Yes,No,No,Yes,Receiving,Yes,No,Idealist,No,No,Cool headed,Odd hours,No,Right,No,Yes,No,No,P.M.,No,End,Yes,No,Me,No,Yes,No,No,No,Mysterious,No,Yes,Tunes,Technology,No,Yes,Yes,Yes,No,,Yes,PC,Yes,Cautious,No,Umm...,No,Space,No,Online,No,No,No,No,Yay people!,No,No,No,Yes,Yes,No,Yes,No,No,No,Yes,No,Rent,Pessimist,Mom,No,No,Yes,Yes,,Yes,,,,,,,,,
3406,1973,Male,,Married (w/kids),,Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,,
